INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
10442150	1	4	42	150	3	85	1	-1	-1	圣火之灭寒手甲	50	-1	极北之地出产的秘银加入玄铁打造，增强防御的同时还可御寒。	769	615	150	3	3	-1	-1	Cuff1_10	手套	-1	1	1	-1	-1	170	170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	50	2	2	1	250	-1	0	0	0	-1	-1
10442151	1	4	42	151	3	86	1	-1	-1	圣火之逆火手甲	51	-1	在地狱之火中炼制而成，增加防御力的同时可以防热。	799	639	139	3	3	-1	-1	Cuff1_10	手套	-1	1	1	-1	-1	170	170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	51	2	2	1	250	-1	0	0	0	-1	-1
10442152	1	4	42	152	3	86	1	-1	-1	圣火之逆火手甲	52	-1	在地狱之火中炼制而成，增加防御力的同时可以防热。	830	664	140	3	3	-1	-1	Cuff1_10	手套	-1	1	1	-1	-1	170	170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	52	2	2	1	250	-1	0	0	0	-1	-1
10442153	1	4	42	153	3	86	1	-1	-1	圣火之逆火手甲	53	-1	在地狱之火中炼制而成，增加防御力的同时可以防热。	861	688	141	3	3	-1	-1	Cuff1_10	手套	-1	1	1	-1	-1	170	170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	53	2	2	1	250	-1	0	0	0	-1	-1
10442154	1	4	42	154	3	86	1	-1	-1	圣火之逆火手甲	54	-1	在地狱之火中炼制而成，增加防御力的同时可以防热。	893	714	142	3	3	-1	-1	Cuff1_10	手套	-1	1	1	-1	-1	170	170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	54	2	2	1	250	-1	0	0	0	-1	-1
10442155	1	4	42	155	3	86	1	-1	-1	圣火之逆火手甲	55	-1	在地狱之火中炼制而成，增加防御力的同时可以防热。	926	740	144	3	3	-1	-1	Cuff1_10	手套	-1	1	1	-1	-1	170	170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	55	2	2	1	250	-1	0	0	0	-1	-1
10442156	1	4	42	156	3	86	1	-1	-1	圣火之逆火手甲	56	-1	在地狱之火中炼制而成，增加防御力的同时可以防热。	959	767	145	3	3	-1	-1	Cuff1_10	手套	-1	1	1	-1	-1	170	170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	56	2	2	1	250	-1	0	0	0	-1	-1
10442157	1	4	42	157	3	86	1	-1	-1	圣火之逆火手甲	57	-1	在地狱之火中炼制而成，增加防御力的同时可以防热。	993	794	146	3	3	-1	-1	Cuff1_10	手套	-1	1	1	-1	-1	170	170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	57	2	2	1	250	-1	0	0	0	-1	-1
10442158	1	4	42	158	3	86	1	-1	-1	圣火之逆火手甲	58	-1	在地狱之火中炼制而成，增加防御力的同时可以防热。	1028	822	147	3	3	-1	-1	Cuff1_10	手套	-1	1	1	-1	-1	170	170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	58	2	2	1	250	-1	0	0	0	-1	-1
10442159	1	4	42	159	3	86	1	-1	-1	圣火之逆火手甲	59	-1	在地狱之火中炼制而成，增加防御力的同时可以防热。	1063	850	149	3	3	-1	-1	Cuff1_10	手套	-1	1	1	-1	-1	170	170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	59	2	2	1	250	-1	0	0	0	-1	-1
10442160	1	4	42	160	3	86	1	-1	-1	圣火之逆火手甲	60	-1	在地狱之火中炼制而成，增加防御力的同时可以防热。	1099	879	150	3	3	-1	-1	Cuff1_10	手套	-1	1	1	-1	-1	202	202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	60	2	2	1	250	-1	0	0	0	-1	-1
10442161	1	4	42	161	3	87	1	-1	-1	圣火之誓尘手甲	61	-1	传说是天女爱上人间的男子后为其打造而成，萦绕仙气，防御力极强。	1135	908	139	3	3	-1	-1	Cuff1_10	手套	-1	1	1	-1	-1	202	202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	61	3	3	1	250	-1	0	0	0	-1	-1
10442162	1	4	42	162	3	87	1	-1	-1	圣火之誓尘手甲	62	-1	传说是天女爱上人间的男子后为其打造而成，萦绕仙气，防御力极强。	1172	937	140	3	3	-1	-1	Cuff1_10	手套	-1	1	1	-1	-1	202	202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	62	3	3	1	250	-1	0	0	0	-1	-1
10442163	1	4	42	163	3	87	1	-1	-1	圣火之誓尘手甲	63	-1	传说是天女爱上人间的男子后为其打造而成，萦绕仙气，防御力极强。	1209	967	141	3	3	-1	-1	Cuff1_10	手套	-1	1	1	-1	-1	202	202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	63	3	3	1	250	-1	0	0	0	-1	-1
10442164	1	4	42	164	3	87	1	-1	-1	圣火之誓尘手甲	64	-1	传说是天女爱上人间的男子后为其打造而成，萦绕仙气，防御力极强。	1247	997	142	3	3	-1	-1	Cuff1_10	手套	-1	1	1	-1	-1	202	202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	64	3	3	1	250	-1	0	0	0	-1	-1
10442165	1	4	42	165	3	87	1	-1	-1	圣火之誓尘手甲	65	-1	传说是天女爱上人间的男子后为其打造而成，萦绕仙气，防御力极强。	1286	1028	144	3	3	-1	-1	Cuff1_10	手套	-1	1	1	-1	-1	202	202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	65	3	3	1	250	-1	0	0	0	-1	-1
10442166	1	4	42	166	3	87	1	-1	-1	圣火之誓尘手甲	66	-1	传说是天女爱上人间的男子后为其打造而成，萦绕仙气，防御力极强。	1325	1060	145	3	3	-1	-1	Cuff1_10	手套	-1	1	1	-1	-1	202	202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	66	3	3	1	250	-1	0	0	0	-1	-1
10442167	1	4	42	167	3	87	1	-1	-1	圣火之誓尘手甲	67	-1	传说是天女爱上人间的男子后为其打造而成，萦绕仙气，防御力极强。	1365	1092	146	3	3	-1	-1	Cuff1_10	手套	-1	1	1	-1	-1	202	202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	67	3	3	1	250	-1	0	0	0	-1	-1
10442168	1	4	42	168	3	87	1	-1	-1	圣火之誓尘手甲	68	-1	传说是天女爱上人间的男子后为其打造而成，萦绕仙气，防御力极强。	1406	1124	147	3	3	-1	-1	Cuff1_10	手套	-1	1	1	-1	-1	202	202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	68	3	3	1	250	-1	0	0	0	-1	-1
10442169	1	4	42	169	3	87	1	-1	-1	圣火之誓尘手甲	69	-1	传说是天女爱上人间的男子后为其打造而成，萦绕仙气，防御力极强。	1447	1157	149	3	3	-1	-1	Cuff1_10	手套	-1	1	1	-1	-1	202	202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	69	3	3	1	250	-1	0	0	0	-1	-1
10442170	1	4	42	170	3	87	1	-1	-1	圣火之誓尘手甲	70	-1	传说是天女爱上人间的男子后为其打造而成，萦绕仙气，防御力极强。	1489	1191	150	3	3	-1	-1	Cuff1_10	手套	-1	1	1	-1	-1	234	234	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	70	3	3	1	250	-1	0	0	0	-1	-1
10442171	1	4	42	171	3	88	1	-1	-1	圣火之灭魄手甲	71	-1	用冥地持罪孽的魂魄混合地灵之气制成，诡异无比，防御极品。	1531	1224	139	3	3	-1	-1	Cuff1_10	手套	-1	1	1	-1	-1	234	234	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	71	3	3	1	250	-1	0	0	0	-1	-1
10442172	1	4	42	172	3	88	1	-1	-1	圣火之灭魄手甲	72	-1	用冥地持罪孽的魂魄混合地灵之气制成，诡异无比，防御极品。	1574	1259	140	3	3	-1	-1	Cuff1_10	手套	-1	1	1	-1	-1	234	234	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	72	3	3	1	250	-1	0	0	0	-1	-1
10442173	1	4	42	173	3	88	1	-1	-1	圣火之灭魄手甲	73	-1	用冥地持罪孽的魂魄混合地灵之气制成，诡异无比，防御极品。	1617	1293	141	3	3	-1	-1	Cuff1_10	手套	-1	1	1	-1	-1	234	234	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	73	3	3	1	250	-1	0	0	0	-1	-1
10442174	1	4	42	174	3	88	1	-1	-1	圣火之灭魄手甲	74	-1	用冥地持罪孽的魂魄混合地灵之气制成，诡异无比，防御极品。	1661	1328	142	3	3	-1	-1	Cuff1_10	手套	-1	1	1	-1	-1	234	234	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	74	3	3	1	250	-1	0	0	0	-1	-1
10442175	1	4	42	175	3	88	1	-1	-1	圣火之灭魄手甲	75	-1	用冥地持罪孽的魂魄混合地灵之气制成，诡异无比，防御极品。	1706	1364	144	3	3	-1	-1	Cuff1_10	手套	-1	1	1	-1	-1	234	234	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	75	3	3	1	250	-1	0	0	0	-1	-1
10442176	1	4	42	176	3	88	1	-1	-1	圣火之灭魄手甲	76	-1	用冥地持罪孽的魂魄混合地灵之气制成，诡异无比，防御极品。	1751	1400	145	3	3	-1	-1	Cuff1_10	手套	-1	1	1	-1	-1	234	234	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	76	3	3	1	250	-1	0	0	0	-1	-1
10442177	1	4	42	177	3	88	1	-1	-1	圣火之灭魄手甲	77	-1	用冥地持罪孽的魂魄混合地灵之气制成，诡异无比，防御极品。	1797	1437	146	3	3	-1	-1	Cuff1_10	手套	-1	1	1	-1	-1	234	234	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	77	3	3	1	250	-1	0	0	0	-1	-1
10442178	1	4	42	178	3	88	1	-1	-1	圣火之灭魄手甲	78	-1	用冥地持罪孽的魂魄混合地灵之气制成，诡异无比，防御极品。	1844	1475	147	3	3	-1	-1	Cuff1_10	手套	-1	1	1	-1	-1	234	234	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	78	3	3	1	250	-1	0	0	0	-1	-1
10442179	1	4	42	179	3	88	1	-1	-1	圣火之灭魄手甲	79	-1	用冥地持罪孽的魂魄混合地灵之气制成，诡异无比，防御极品。	1891	1512	149	3	3	-1	-1	Cuff1_10	手套	-1	1	1	-1	-1	234	234	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	79	3	3	1	250	-1	0	0	0	-1	-1
10442180	1	4	42	180	3	88	1	-1	-1	圣火之灭魄手甲	80	-1	用冥地持罪孽的魂魄混合地灵之气制成，诡异无比，防御极品。	1939	1551	150	3	3	-1	-1	Cuff1_10	手套	-1	1	1	-1	-1	266	266	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	80	3	3	1	250	-1	0	0	0	-1	-1
10442181	1	4	42	181	3	89	1	-1	-1	圣火之碎魂手甲	81	-1	用天狗食月之时被之吞噬的魂魄制成，取月之精华与之混合，泛出荧荧之光。	1987	1589	151	3	3	-1	-1	Cuff1_15	手套	-1	1	1	-1	-1	266	266	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	81	4	4	1	250	-1	0	0	0	-1	-1
10442182	1	4	42	182	3	89	1	-1	-1	圣火之碎魂手甲	82	-1	用天狗食月之时被之吞噬的魂魄制成，取月之精华与之混合，泛出荧荧之光。	2036	1628	152	3	3	-1	-1	Cuff1_15	手套	-1	1	1	-1	-1	266	266	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	82	4	4	1	250	-1	0	0	0	-1	-1
10442183	1	4	42	183	3	89	1	-1	-1	圣火之碎魂手甲	83	-1	用天狗食月之时被之吞噬的魂魄制成，取月之精华与之混合，泛出荧荧之光。	2085	1668	154	3	3	-1	-1	Cuff1_15	手套	-1	1	1	-1	-1	266	266	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	83	4	4	1	250	-1	0	0	0	-1	-1
10442184	1	4	42	184	3	89	1	-1	-1	圣火之碎魂手甲	84	-1	用天狗食月之时被之吞噬的魂魄制成，取月之精华与之混合，泛出荧荧之光。	2135	1708	155	3	3	-1	-1	Cuff1_15	手套	-1	1	1	-1	-1	266	266	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	84	4	4	1	250	-1	0	0	0	-1	-1
10442185	1	4	42	185	3	89	1	-1	-1	圣火之碎魂手甲	85	-1	用天狗食月之时被之吞噬的魂魄制成，取月之精华与之混合，泛出荧荧之光。	2186	1748	156	3	3	-1	-1	Cuff1_15	手套	-1	1	1	-1	-1	266	266	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	85	4	4	1	250	-1	0	0	0	-1	-1
10442186	1	4	42	186	3	89	1	-1	-1	圣火之碎魂手甲	86	-1	用天狗食月之时被之吞噬的魂魄制成，取月之精华与之混合，泛出荧荧之光。	2237	1789	157	3	3	-1	-1	Cuff1_15	手套	-1	1	1	-1	-1	266	266	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	86	4	4	1	250	-1	0	0	0	-1	-1
10442187	1	4	42	187	3	89	1	-1	-1	圣火之碎魂手甲	87	-1	用天狗食月之时被之吞噬的魂魄制成，取月之精华与之混合，泛出荧荧之光。	2289	1831	159	3	3	-1	-1	Cuff1_15	手套	-1	1	1	-1	-1	266	266	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	87	4	4	1	250	-1	0	0	0	-1	-1
10442188	1	4	42	188	3	89	1	-1	-1	圣火之碎魂手甲	88	-1	用天狗食月之时被之吞噬的魂魄制成，取月之精华与之混合，泛出荧荧之光。	2342	1873	160	3	3	-1	-1	Cuff1_15	手套	-1	1	1	-1	-1	266	266	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	88	4	4	1	250	-1	0	0	0	-1	-1
10442189	1	4	42	189	3	89	1	-1	-1	圣火之碎魂手甲	89	-1	用天狗食月之时被之吞噬的魂魄制成，取月之精华与之混合，泛出荧荧之光。	2395	1916	161	3	3	-1	-1	Cuff1_15	手套	-1	1	1	-1	-1	266	266	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	89	4	4	1	250	-1	0	0	0	-1	-1
10442190	1	4	42	190	3	89	1	-1	-1	圣火之碎魂手甲	90	-1	用天狗食月之时被之吞噬的魂魄制成，取月之精华与之混合，泛出荧荧之光。	2449	1959	162	3	3	-1	-1	Cuff1_15	手套	-1	1	1	-1	-1	298	298	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	90	4	4	1	250	-1	0	0	0	-1	-1
10442191	1	4	42	191	3	90	1	-1	-1	圣火之蛰龙手甲	91	-1	据说是用龙的粼皮与一种特质的银混合制成，有龙麟的纹路，灵气缥缈。	2503	2002	151	3	3	-1	-1	Cuff1_15	手套	-1	1	1	-1	-1	298	298	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	91	4	4	1	250	-1	0	0	0	-1	-1
