INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
8183	±‰“Ï¿◊˜Î	818	85	9	1	0	10	10	694	550000	-1	-1	659	900000	668	500000	705	350000	661	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1675	1417	902	1159	902	1357	1492	1560	1764	2035	50	100	150	200	500	7200000	8180
8184	±‰“Ï¿◊˜Î	818	85	9	1	0	10	10	694	550000	-1	-1	659	900000	668	500000	705	350000	661	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1739	1471	936	1203	936	1357	1492	1560	1764	2035	50	100	150	200	500	7200000	8180
8185	±‰“Ï¿◊˜Î	818	85	9	1	0	10	10	694	550000	-1	-1	659	900000	668	500000	705	350000	661	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1802	1525	970	1248	970	1357	1492	1560	1764	2035	50	100	150	200	500	7200000	8180
8186	±‰“Ï¿◊˜Î	818	85	9	1	0	10	10	694	550000	-1	-1	659	900000	668	500000	705	350000	661	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1866	1579	1004	1292	1004	1357	1492	1560	1764	2035	50	100	150	200	500	7200000	8180
8187	±‰“Ï¿◊˜Î	818	85	9	1	0	10	10	694	550000	-1	-1	659	900000	668	500000	705	350000	661	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1929	1633	1039	1336	1039	1357	1492	1560	1764	2035	50	100	150	200	500	7200000	8180
8189	¿◊˜Î±¶±¶	818	85	9	0	1	10	10	694	550000	-1	-1	659	900000	668	500000	705	350000	661	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1484	1256	799	1027	799	1357	1492	1560	1764	2035	500	200	150	100	50	7200000	8180
8190	≥…ƒÍ¥©…Ωº◊	819	95	9	0	0	10	10	686	600000	-1	-1	718	900000	668	550000	705	400000	661	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1064	1537	946	946	1064	1459	1604	1677	1896	2188	500	200	150	100	50	7200000	8190
8191	±‰“Ï¥©…Ωº◊	819	95	9	1	0	10	10	686	600000	-1	-1	718	900000	668	550000	705	400000	661	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1104	1595	981	981	1104	1459	1604	1677	1896	2188	500	200	150	100	50	7200000	8190
8192	±‰“Ï¥©…Ωº◊	819	95	9	1	0	10	10	686	600000	-1	-1	718	900000	668	550000	705	400000	661	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1144	1653	1017	1017	1144	1459	1604	1677	1896	2188	500	200	150	100	50	7200000	8190
8193	±‰“Ï¥©…Ωº◊	819	95	9	1	0	10	10	686	600000	-1	-1	718	900000	668	550000	705	400000	661	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1184	1710	1052	1052	1184	1459	1604	1677	1896	2188	500	200	150	100	50	7200000	8190
8194	±‰“Ï¥©…Ωº◊	819	95	9	1	0	10	10	686	600000	-1	-1	718	900000	668	550000	705	400000	661	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1224	1768	1088	1088	1224	1459	1604	1677	1896	2188	500	200	150	100	50	7200000	8190
8195	±‰“Ï¥©…Ωº◊	819	95	9	1	0	10	10	686	600000	-1	-1	718	900000	668	550000	705	400000	661	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1264	1826	1123	1123	1264	1459	1604	1677	1896	2188	500	200	150	100	50	7200000	8190
8196	±‰“Ï¥©…Ωº◊	819	95	9	1	0	10	10	686	600000	-1	-1	718	900000	668	550000	705	400000	661	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1304	1883	1159	1159	1304	1459	1604	1677	1896	2188	500	200	150	100	50	7200000	8190
8197	±‰“Ï¥©…Ωº◊	819	95	9	1	0	10	10	686	600000	-1	-1	718	900000	668	550000	705	400000	661	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1344	1941	1194	1194	1344	1459	1604	1677	1896	2188	500	200	150	100	50	7200000	8190
8198	±‰“Ï¥©…Ωº◊	819	95	9	1	0	10	10	686	600000	-1	-1	718	900000	668	550000	705	400000	661	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1384	1999	1230	1230	1384	1459	1604	1677	1896	2188	500	200	150	100	50	7200000	8190
8199	¥©…Ωº◊±¶±¶	819	95	9	0	1	10	10	686	600000	-1	-1	718	900000	668	550000	705	400000	661	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1064	1537	946	946	1064	1459	1604	1677	1896	2188	500	200	150	100	50	7200000	8190
8200	≥…ƒÍ¥Ûº◊≥Ê	820	5	9	0	0	100	10	688	300000	-1	-1	706	900000	710	250000	722	100000	668	5000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	844	1219	750	750	844	846	930	972	1099	1269	100	500	50	150	200	7200000	8200
8201	±‰“Ï¥Ûº◊≥Ê	820	5	9	1	0	100	10	688	300000	-1	-1	706	900000	710	250000	722	100000	668	5000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	970	1402	862	862	970	846	930	972	1099	1269	100	500	50	150	200	7200000	8200
8202	±‰“Ï¥Ûº◊≥Ê	820	5	9	1	0	100	10	688	300000	-1	-1	706	900000	710	250000	722	100000	668	5000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1097	1585	975	975	1097	846	930	972	1099	1269	100	500	50	150	200	7200000	8200
8209	¥Ûº◊≥Ê±¶±¶	820	5	9	0	1	100	10	688	300000	-1	-1	706	900000	710	250000	722	100000	668	5000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	844	1219	750	750	844	846	930	972	1099	1269	100	500	50	150	200	7200000	8200
8210	≥…ƒÍ¥Ûº◊≥Ê	821	45	9	0	0	100	10	688	350000	-1	-1	706	900000	710	300000	722	150000	668	7500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	881	1272	783	783	881	948	1042	1090	1232	1422	100	500	50	150	200	7200000	8210
8211	±‰“Ï¥Ûº◊≥Ê	821	45	9	1	0	100	10	688	350000	-1	-1	706	900000	710	300000	722	150000	668	7500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	969	1399	861	861	969	948	1042	1090	1232	1422	100	500	50	150	200	7200000	8210
8212	±‰“Ï¥Ûº◊≥Ê	821	45	9	1	0	100	10	688	350000	-1	-1	706	900000	710	300000	722	150000	668	7500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1057	1527	939	939	1057	948	1042	1090	1232	1422	100	500	50	150	200	7200000	8210
8213	±‰“Ï¥Ûº◊≥Ê	821	45	9	1	0	100	10	688	350000	-1	-1	706	900000	710	300000	722	150000	668	7500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1145	1654	1018	1018	1145	948	1042	1090	1232	1422	100	500	50	150	200	7200000	8210
8219	¥Ûº◊≥Ê±¶±¶	821	45	9	0	1	100	10	688	350000	-1	-1	706	900000	710	300000	722	150000	668	7500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	881	1272	783	783	881	948	1042	1090	1232	1422	100	500	50	150	200	7200000	8210
8220	≥…ƒÍ¥Ûº◊≥Ê	822	55	9	0	0	100	10	688	400000	-1	-1	706	900000	710	350000	722	200000	668	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	918	1326	816	816	918	1051	1156	1208	1366	1576	100	500	50	150	200	7200000	8220
8221	±‰“Ï¥Ûº◊≥Ê	822	55	9	1	0	100	10	688	400000	-1	-1	706	900000	710	350000	722	200000	668	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	986	1425	877	877	986	1051	1156	1208	1366	1576	100	500	50	150	200	7200000	8220
8222	±‰“Ï¥Ûº◊≥Ê	822	55	9	1	0	100	10	688	400000	-1	-1	706	900000	710	350000	722	200000	668	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1055	1524	938	938	1055	1051	1156	1208	1366	1576	100	500	50	150	200	7200000	8220
8223	±‰“Ï¥Ûº◊≥Ê	822	55	9	1	0	100	10	688	400000	-1	-1	706	900000	710	350000	722	200000	668	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1124	1624	999	999	1124	1051	1156	1208	1366	1576	100	500	50	150	200	7200000	8220
8224	±‰“Ï¥Ûº◊≥Ê	822	55	9	1	0	100	10	688	400000	-1	-1	706	900000	710	350000	722	200000	668	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1193	1723	1060	1060	1193	1051	1156	1208	1366	1576	100	500	50	150	200	7200000	8220
8229	¥Ûº◊≥Ê±¶±¶	822	55	9	0	1	100	10	688	400000	-1	-1	706	900000	710	350000	722	200000	668	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	918	1326	816	816	918	1051	1156	1208	1366	1576	100	500	50	150	200	7200000	8220
8230	≥…ƒÍ¥Ûº◊≥Ê	823	65	9	0	0	100	10	688	450000	-1	-1	706	900000	710	400000	722	250000	668	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	954	1379	848	848	954	1153	1268	1325	1498	1729	100	500	50	150	200	7200000	8230
8231	±‰“Ï¥Ûº◊≥Ê	823	65	9	1	0	100	10	688	450000	-1	-1	706	900000	710	400000	722	250000	668	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1012	1462	899	899	1012	1153	1268	1325	1498	1729	100	500	50	150	200	7200000	8230
8232	±‰“Ï¥Ûº◊≥Ê	823	65	9	1	0	100	10	688	450000	-1	-1	706	900000	710	400000	722	250000	668	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1069	1544	950	950	1069	1153	1268	1325	1498	1729	100	500	50	150	200	7200000	8230
8233	±‰“Ï¥Ûº◊≥Ê	823	65	9	1	0	100	10	688	450000	-1	-1	706	900000	710	400000	722	250000	668	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1126	1627	1001	1001	1126	1153	1268	1325	1498	1729	100	500	50	150	200	7200000	8230
8234	±‰“Ï¥Ûº◊≥Ê	823	65	9	1	0	100	10	688	450000	-1	-1	706	900000	710	400000	722	250000	668	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1184	1710	1052	1052	1184	1153	1268	1325	1498	1729	100	500	50	150	200	7200000	8230
8235	±‰“Ï¥Ûº◊≥Ê	823	65	9	1	0	100	10	688	450000	-1	-1	706	900000	710	400000	722	250000	668	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1241	1793	1103	1103	1241	1153	1268	1325	1498	1729	100	500	50	150	200	7200000	8230
8239	¥Ûº◊≥Ê±¶±¶	823	65	9	0	1	100	10	688	450000	-1	-1	706	900000	710	400000	722	250000	668	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	954	1379	848	848	954	1153	1268	1325	1498	1729	100	500	50	150	200	7200000	8230
8240	≥…ƒÍ¥Ûº◊≥Ê	824	75	9	0	0	100	10	688	500000	-1	-1	706	900000	710	450000	722	300000	668	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	991	1432	881	881	991	1255	1380	1443	1631	1882	100	500	50	150	200	7200000	8240
8241	±‰“Ï¥Ûº◊≥Ê	824	75	9	1	0	100	10	688	500000	-1	-1	706	900000	710	450000	722	300000	668	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1041	1504	925	925	1041	1255	1380	1443	1631	1882	100	500	50	150	200	7200000	8240
8242	±‰“Ï¥Ûº◊≥Ê	824	75	9	1	0	100	10	688	500000	-1	-1	706	900000	710	450000	722	300000	668	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1090	1575	969	969	1090	1255	1380	1443	1631	1882	100	500	50	150	200	7200000	8240
8243	±‰“Ï¥Ûº◊≥Ê	824	75	9	1	0	100	10	688	500000	-1	-1	706	900000	710	450000	722	300000	668	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1140	1647	1013	1013	1140	1255	1380	1443	1631	1882	100	500	50	150	200	7200000	8240
8244	±‰“Ï¥Ûº◊≥Ê	824	75	9	1	0	100	10	688	500000	-1	-1	706	900000	710	450000	722	300000	668	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1190	1719	1057	1057	1190	1255	1380	1443	1631	1882	100	500	50	150	200	7200000	8240
8245	±‰“Ï¥Ûº◊≥Ê	824	75	9	1	0	100	10	688	500000	-1	-1	706	900000	710	450000	722	300000	668	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1239	1790	1102	1102	1239	1255	1380	1443	1631	1882	100	500	50	150	200	7200000	8240
8246	±‰“Ï¥Ûº◊≥Ê	824	75	9	1	0	100	10	688	500000	-1	-1	706	900000	710	450000	722	300000	668	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1289	1862	1146	1146	1289	1255	1380	1443	1631	1882	100	500	50	150	200	7200000	8240
8249	¥Ûº◊≥Ê±¶±¶	824	75	9	0	1	100	10	688	500000	-1	-1	706	900000	710	450000	722	300000	668	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	991	1432	881	881	991	1255	1380	1443	1631	1882	100	500	50	150	200	7200000	8240
8250	≥…ƒÍ¥Ûº◊≥Ê	825	85	9	0	0	100	10	688	550000	-1	-1	706	900000	710	500000	722	350000	668	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1027	1484	913	913	1027	1357	1492	1560	1764	2035	100	500	50	150	200	7200000	8250
8251	±‰“Ï¥Ûº◊≥Ê	825	85	9	1	0	100	10	688	550000	-1	-1	706	900000	710	500000	722	350000	668	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1071	1548	952	952	1071	1357	1492	1560	1764	2035	100	500	50	150	200	7200000	8250
8252	±‰“Ï¥Ûº◊≥Ê	825	85	9	1	0	100	10	688	550000	-1	-1	706	900000	710	500000	722	350000	668	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1115	1611	991	991	1115	1357	1492	1560	1764	2035	100	500	50	150	200	7200000	8250
8253	±‰“Ï¥Ûº◊≥Ê	825	85	9	1	0	100	10	688	550000	-1	-1	706	900000	710	500000	722	350000	668	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1159	1675	1031	1031	1159	1357	1492	1560	1764	2035	100	500	50	150	200	7200000	8250
8254	±‰“Ï¥Ûº◊≥Ê	825	85	9	1	0	100	10	688	550000	-1	-1	706	900000	710	500000	722	350000	668	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1203	1739	1070	1070	1203	1357	1492	1560	1764	2035	100	500	50	150	200	7200000	8250
8255	±‰“Ï¥Ûº◊≥Ê	825	85	9	1	0	100	10	688	550000	-1	-1	706	900000	710	500000	722	350000	668	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1248	1802	1109	1109	1248	1357	1492	1560	1764	2035	100	500	50	150	200	7200000	8250
8256	±‰“Ï¥Ûº◊≥Ê	825	85	9	1	0	100	10	688	550000	-1	-1	706	900000	710	500000	722	350000	668	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1292	1866	1148	1148	1292	1357	1492	1560	1764	2035	100	500	50	150	200	7200000	8250
8257	±‰“Ï¥Ûº◊≥Ê	825	85	9	1	0	100	10	688	550000	-1	-1	706	900000	710	500000	722	350000	668	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1336	1929	1187	1187	1336	1357	1492	1560	1764	2035	100	500	50	150	200	7200000	8250
8259	¥Ûº◊≥Ê±¶±¶	825	85	9	0	1	100	10	688	550000	-1	-1	706	900000	710	500000	722	350000	668	17500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1027	1484	913	913	1027	1357	1492	1560	1764	2035	100	500	50	150	200	7200000	8250
8260	≥…ƒÍ¥Ûº◊≥Ê	826	95	9	0	0	100	10	688	600000	-1	-1	706	900000	710	550000	722	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1064	1537	946	946	1064	1459	1604	1677	1896	2188	100	500	50	150	200	7200000	8260
8261	±‰“Ï¥Ûº◊≥Ê	826	95	9	1	0	100	10	688	600000	-1	-1	706	900000	710	550000	722	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1104	1595	981	981	1104	1459	1604	1677	1896	2188	100	500	50	150	200	7200000	8260
8262	±‰“Ï¥Ûº◊≥Ê	826	95	9	1	0	100	10	688	600000	-1	-1	706	900000	710	550000	722	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1144	1653	1017	1017	1144	1459	1604	1677	1896	2188	100	500	50	150	200	7200000	8260
8263	±‰“Ï¥Ûº◊≥Ê	826	95	9	1	0	100	10	688	600000	-1	-1	706	900000	710	550000	722	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1184	1710	1052	1052	1184	1459	1604	1677	1896	2188	100	500	50	150	200	7200000	8260
8264	±‰“Ï¥Ûº◊≥Ê	826	95	9	1	0	100	10	688	600000	-1	-1	706	900000	710	550000	722	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1224	1768	1088	1088	1224	1459	1604	1677	1896	2188	100	500	50	150	200	7200000	8260
8265	±‰“Ï¥Ûº◊≥Ê	826	95	9	1	0	100	10	688	600000	-1	-1	706	900000	710	550000	722	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1264	1826	1123	1123	1264	1459	1604	1677	1896	2188	100	500	50	150	200	7200000	8260
8266	±‰“Ï¥Ûº◊≥Ê	826	95	9	1	0	100	10	688	600000	-1	-1	706	900000	710	550000	722	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1304	1883	1159	1159	1304	1459	1604	1677	1896	2188	100	500	50	150	200	7200000	8260
8267	±‰“Ï¥Ûº◊≥Ê	826	95	9	1	0	100	10	688	600000	-1	-1	706	900000	710	550000	722	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1344	1941	1194	1194	1344	1459	1604	1677	1896	2188	100	500	50	150	200	7200000	8260
8268	±‰“Ï¥Ûº◊≥Ê	826	95	9	1	0	100	10	688	600000	-1	-1	706	900000	710	550000	722	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1384	1999	1230	1230	1384	1459	1604	1677	1896	2188	100	500	50	150	200	7200000	8260
8269	¥Ûº◊≥Ê±¶±¶	826	95	9	0	1	100	10	688	600000	-1	-1	706	900000	710	550000	722	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1064	1537	946	946	1064	1459	1604	1677	1896	2188	100	500	50	150	200	7200000	8260
8270	≥…ƒÍµ±ÏË	827	5	9	0	0	10	10	688	300000	-1	-1	706	900000	710	250000	728	100000	670	5000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	656	750	1219	750	1031	846	930	972	1099	1269	500	200	150	100	50	7200000	8270
8271	±‰“Ïµ±ÏË	827	5	9	1	0	10	10	688	300000	-1	-1	706	900000	710	250000	728	100000	670	5000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	755	862	1402	862	1186	846	930	972	1099	1269	500	200	150	100	50	7200000	8270
8272	±‰“Ïµ±ÏË	827	5	9	1	0	10	10	688	300000	-1	-1	706	900000	710	250000	728	100000	670	5000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	853	975	1585	975	1341	846	930	972	1099	1269	500	200	150	100	50	7200000	8270
8279	µ±ÏË±¶±¶	827	5	9	0	1	10	10	688	300000	-1	-1	706	900000	710	250000	728	100000	670	5000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	656	750	1219	750	1031	846	930	972	1099	1269	500	200	150	100	50	7200000	8270
8280	≥…ƒÍµ±ÏË	828	45	9	0	0	10	10	688	350000	-1	-1	706	900000	710	300000	728	150000	670	7500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	685	783	1272	783	1076	948	1042	1090	1232	1422	500	200	150	100	50	7200000	8280
8281	±‰“Ïµ±ÏË	828	45	9	1	0	10	10	688	350000	-1	-1	706	900000	710	300000	728	150000	670	7500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	753	861	1399	861	1184	948	1042	1090	1232	1422	500	200	150	100	50	7200000	8280
8282	±‰“Ïµ±ÏË	828	45	9	1	0	10	10	688	350000	-1	-1	706	900000	710	300000	728	150000	670	7500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	822	939	1527	939	1292	948	1042	1090	1232	1422	500	200	150	100	50	7200000	8280
8283	±‰“Ïµ±ÏË	828	45	9	1	0	10	10	688	350000	-1	-1	706	900000	710	300000	728	150000	670	7500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	890	1018	1654	1018	1399	948	1042	1090	1232	1422	500	200	150	100	50	7200000	8280
8289	µ±ÏË±¶±¶	828	45	9	0	1	10	10	688	350000	-1	-1	706	900000	710	300000	728	150000	670	7500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	685	783	1272	783	1076	948	1042	1090	1232	1422	500	200	150	100	50	7200000	8280
8290	≥…ƒÍµ±ÏË	829	55	9	0	0	10	10	688	400000	-1	-1	706	900000	710	350000	728	200000	670	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	714	816	1326	816	1122	1051	1156	1208	1366	1576	500	200	150	100	50	7200000	8290
8291	±‰“Ïµ±ÏË	829	55	9	1	0	10	10	688	400000	-1	-1	706	900000	710	350000	728	200000	670	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	767	877	1425	877	1206	1051	1156	1208	1366	1576	500	200	150	100	50	7200000	8290
8292	±‰“Ïµ±ÏË	829	55	9	1	0	10	10	688	400000	-1	-1	706	900000	710	350000	728	200000	670	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	821	938	1524	938	1290	1051	1156	1208	1366	1576	500	200	150	100	50	7200000	8290
8293	±‰“Ïµ±ÏË	829	55	9	1	0	10	10	688	400000	-1	-1	706	900000	710	350000	728	200000	670	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	874	999	1624	999	1374	1051	1156	1208	1366	1576	500	200	150	100	50	7200000	8290
8294	±‰“Ïµ±ÏË	829	55	9	1	0	10	10	688	400000	-1	-1	706	900000	710	350000	728	200000	670	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	928	1060	1723	1060	1458	1051	1156	1208	1366	1576	500	200	150	100	50	7200000	8290
8299	µ±ÏË±¶±¶	829	55	9	0	1	10	10	688	400000	-1	-1	706	900000	710	350000	728	200000	670	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	714	816	1326	816	1122	1051	1156	1208	1366	1576	500	200	150	100	50	7200000	8290
8300	≥…ƒÍµ±ÏË	830	65	9	0	0	10	10	688	450000	-1	-1	706	900000	710	400000	728	250000	670	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	742	848	1379	848	1167	1153	1268	1325	1498	1729	500	200	150	100	50	7200000	8300
8301	±‰“Ïµ±ÏË	830	65	9	1	0	10	10	688	450000	-1	-1	706	900000	710	400000	728	250000	670	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	787	899	1462	899	1237	1153	1268	1325	1498	1729	500	200	150	100	50	7200000	8300
8302	±‰“Ïµ±ÏË	830	65	9	1	0	10	10	688	450000	-1	-1	706	900000	710	400000	728	250000	670	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	831	950	1544	950	1307	1153	1268	1325	1498	1729	500	200	150	100	50	7200000	8300
8303	±‰“Ïµ±ÏË	830	65	9	1	0	10	10	688	450000	-1	-1	706	900000	710	400000	728	250000	670	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	876	1001	1627	1001	1377	1153	1268	1325	1498	1729	500	200	150	100	50	7200000	8300
8304	±‰“Ïµ±ÏË	830	65	9	1	0	10	10	688	450000	-1	-1	706	900000	710	400000	728	250000	670	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	920	1052	1710	1052	1447	1153	1268	1325	1498	1729	500	200	150	100	50	7200000	8300
8305	±‰“Ïµ±ÏË	830	65	9	1	0	10	10	688	450000	-1	-1	706	900000	710	400000	728	250000	670	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	965	1103	1793	1103	1517	1153	1268	1325	1498	1729	500	200	150	100	50	7200000	8300
8309	µ±ÏË±¶±¶	830	65	9	0	1	10	10	688	450000	-1	-1	706	900000	710	400000	728	250000	670	12500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	742	848	1379	848	1167	1153	1268	1325	1498	1729	500	200	150	100	50	7200000	8300
8310	≥…ƒÍµ±ÏË	831	75	9	0	0	10	10	688	500000	-1	-1	706	900000	710	450000	728	300000	670	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	771	881	1432	881	1212	1255	1380	1443	1631	1882	500	200	150	100	50	7200000	8310
8311	±‰“Ïµ±ÏË	831	75	9	1	0	10	10	688	500000	-1	-1	706	900000	710	450000	728	300000	670	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	809	925	1504	925	1272	1255	1380	1443	1631	1882	500	200	150	100	50	7200000	8310
8312	±‰“Ïµ±ÏË	831	75	9	1	0	10	10	688	500000	-1	-1	706	900000	710	450000	728	300000	670	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	848	969	1575	969	1333	1255	1380	1443	1631	1882	500	200	150	100	50	7200000	8310
8313	±‰“Ïµ±ÏË	831	75	9	1	0	10	10	688	500000	-1	-1	706	900000	710	450000	728	300000	670	15000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	887	1013	1647	1013	1394	1255	1380	1443	1631	1882	500	200	150	100	50	7200000	8310
